 genre,pop,Code_EAT2,Libell__eat2,Libell__eat2_eng,obs,OPT,upperbd,LIBGR_DIDIT,LIBGR_DIDIT_eng,LIBSGR_DIDIT,LIBSGR_DIDIT_eng,LIBFAM_DIDIT,LIBFAM_DIDIT_eng,Climate_Change,Acidification,Freshwater_Eutrophication,Marine_Eutrophication,Water_Consumption,Land_competition,Cumulative_Energy_Demand,Biodiversity,ENERKC,ENERKJ,EAU,ALCOOL,FIBRES,PROTEINES,GLUCIDES,LIPIDES,AGS,AG_laurique,AG_myristique,AG_palmitique,AG_linoleique,AG_linolenique,AG_EPA,AG_DHA,MIN_NA,MIN_MG,MIN_P,MIN_K,MIN_CA,MIN_FE,MIN_CU,MIN_ZN,MIN_SE,MIN_I,VIT_A,VIT_D,VIT_E,VIT_C,VIT_B1,VIT_B2,VIT_B3,VIT_B5,VIT_B6,VIT_B9,VIT_B12,prix_pond,POISSON,sucres_tot_hors_lactose,ANI_PROTEINE,PROT_DIG,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,HIS,TRP_dig,THR_dig,ILE_dig,LEU_dig,LYS_dig,MET_dig,CYS_dig,PHE_dig,TYR_dig,VAL_dig,HIS_dig
FEMMES 18-49ans,Women<50y,25608,taboulé industriel,Tabbouleh,6.56923948451226,0,45,Plats préparés et sandwichs,Ready meal and sandwich,Plats à base de produits végétaux,Vegetable based meals,Plat préparé majoritairement végétal,Vegetable based meals,0.909089630447036,0.0141091828474471,0.249999257460923,6.77074398153817,1.92729465696725,1.73859254677077,26.7319296321543,0.832708018631845,149,626,67.7,0,1.4,4.3,19.2,5.83,0.538,0,0.005,0.376,1.12419,0.144,0,0.00181,414,26.2,66.5,207,21.2,0.904,0.12,0.466,5,2,13.3333333333333,0,1.68,14.5,0.09,0.04,0.825,0.200000002980232,0.09,17,0,0.3665846429911,0,0.6,0,3.87757592170066,49.4909154365132,118.438757241401,142.464526339124,271.533918912935,110.671030520684,72.6426571391072,84.6942882141433,196.024167210573,121.534684292123,166.901511493518,94.5526881837207,45.235081089624,106.609791232619,129.598289086506,249.131304923673,97.1389115177447,66.1514109417639,77.5305320324843,180.384970149577,111.092716384765,151.59625945879,85.5159344120921
FEMMES 18-49ans,Women<50y,25903,soupe de légumes en brique,"Vegetable soup, bricked",11.5009814735733,0,185.714285714286,Fruits et légumes,Fruits and vegetables,"Légume, crudité, soupe","Vegetable, soup",Soupe,Soup,0.497244131180336,0.00355698289049149,0.131980810941156,2.10004624529584,0.987977417226076,0.273412242523413,26.1057735605822,0.128353837028873,34.5,144,91.4,0,1.43,1.79,3.03,1.37,0.678,0.0143,0.0365,0.435,0.0748027,0.0132,0.0000333,0,312,6.63,27.2,108,17,0.333,0.0306,0.051,5,16,127.226666666667,0,0.2,38.4,0.0215,0.0495,0.298,0.296,0.0606,12.6,0,0.219593604358759,0,0,0.03442,1.32176116426103,22.1544813273936,65.638121155811,79.4918054562051,100.426059092724,98.0233607428537,22.9885484956613,20.5827585006944,67.3543096667531,50.8022379543832,85.5148284985506,35.8511916008197,16.3907750643586,48.6307617954886,58.9725067215432,74.8305792181294,72.7912136746118,17.1807168726357,15.1707495024144,49.9257861740987,37.8427738240687,63.4630848237204,26.5862738765098
FEMMES 18-49ans,Women<50y,25908,soupe poulet vermicelle,Chicken soup with noodles,7.65611528681776,0,142.857142857143,Plats préparés et sandwichs,Ready meal and sandwich,Plats à base de produits végétaux,Vegetable based meals,Soupe sans légume,Soup without vegetables,0.900399048921005,0.0115623650097874,0.245400215419553,4.28574358335879,2.32116423165869,0.761107553959098,36.8041197696104,0.377284541282651,16.7,70.7,95,0,0.3,1.27,2.28,0.215,0.0876,0.000704,0.00201,0.0791,0.045075,0.000925,0,0,355,7.92,17,27.2,7.96,0.142,0.0686,0.0996,5,5.5,20.8333333333333,0,0.028999999165535,0,0.055,0.045,0.54,0.074,0.02,2,0.02,0.00962064271015693,0,0.2,0.3556,1.20303742148167,14.2518101792434,39.6650525875463,48.1140350774448,85.8572769233549,56.2302537668197,25.5430219095506,21.0121388591487,55.286316145427,39.4437399171637,53.0854448205068,29.9574167000224,13.4940651344013,37.587291122397,45.5878607471323,81.4300201289596,53.2588372455248,24.2372453201357,19.9058602259258,52.4279322621735,37.3882265282841,50.3397858505354,28.4048417669548
FEMMES 18-49ans,Women<50y,25914,velouté de tomate en brique type li,"Tomato soup, bricked",3.05667748535595,3.05667748535595,3.05667748535595,Fruits et légumes,Fruits and vegetables,"Légume, crudité, soupe","Vegetable, soup",Soupe,Soup,0.412486140201993,0.00243372785253609,0.112137752171832,1.2144547609213,0.509267807709725,0.142530141338802,22.3457327780196,0.0491891852885292,46,194,90.1,0,0.5,1.69,7.5,0.917,0.203,0.00666,0.0175,0.115,0.37506,0.00794,0,0,296,10.5,14,153,18.3,0.214,0.0248,0.0737,2.5,35,47.3333333333333,0.6,1,10.4,0.041,0.074,0.74,0.17,0.08,15,0.14,0.0972998322479473,0,0,0.8985,1.46506287040343,17.5081768766057,60.2971157009751,73.8991740811521,128.56200014934,96.737931714397,30.7978703917602,19.2703804430257,65.9057683397053,59.4595804702935,83.1338818652535,37.629279342345,15.6965205021316,54.005393558673,67.0833902749485,117.296621233546,87.0637562203508,28.165688086421,16.5904076146941,59.1775723103593,54.1459826201693,75.5442801596302,33.7192790588329
FEMMES 18-49ans,Women<50y,26015,lieu ou colin cuit,Pollock,3.77424672480099,0,37.3045486851457,Viandes/poissons/oeufs,Meat/fish/egg,Poissons,Fish,Poisson maigre,Lean fish,7.22579598823372,0.198753882718905,0.522474333027209,47.8911661686667,0.571527923647881,0.0826026602015587,128.939232239259,0.000711893548730564,102,433,77.1,0,0,23.1,0,1.1,0.247,0.0005,0.0145,0.18,0.24014,0.00286,0.066,0.246,136,33.8,152,224,23.9,0.4,0.0641,0.657,22.1,12,10.5,0.74,1.7,0.5,0.058,0.08,0.8,0.14,0.081,20.3,2.1,1.84449488139921,100,0,23.1,21.945,260.192307692308,1016.65384615385,1068.69230769231,1884.80769230769,2129.76923076923,686.653846153846,248.769230769231,904.961538461539,783.115384615385,1194.34615384615,682.846153846154,247.182692307692,965.821153846154,1015.25769230769,1790.56730769231,2023.28076923077,652.321153846154,236.330769230769,859.713461538462,743.959615384616,1134.62884615385,648.703846153846
FEMMES 18-49ans,Women<50y,26030,poisson pané frit,Breaded fish,5.40850618917252,0,40.3928571428571,Viandes/poissons/oeufs,Meat/fish/egg,Poissons,Fish,Poisson maigre,Lean fish,8.28896088951657,0.2394464600082,0.591922452560396,58.3620084837032,1.19777714958962,0.670410907476006,159.426965231868,0.344657079053663,199,830,62.2,0,0.7,8.6,15.3,11.3,1.89,0.142,0.142,1.24,4.5555,0.0305,0.153,0.266,354,30.6,104,277,24.9,0.489,0.0526,0.397,9.2,5,8,1.52,1.9,0,0.0907,0.106,1.6,0.303,0.185,14.5,1.32,0.657,69,0,10.557,8.15673986530594,92.2928231521959,340.418117304555,364.179832259349,652.483698022663,673.410748807443,228.316278453267,98.9310064831336,330.823448445467,272.330680135666,408.975777097432,232.560742292094,87.5108517234468,322.710525892671,345.219433013718,618.80501669586,638.650986017202,216.638419011649,93.8076543630561,313.639790925517,258.169533453948,387.718751461208,220.590151697893
FEMMES 18-49ans,Women<50y,26037,saumon fumé,Smoked salmon,1.13152783408571,0,17.1428571428571,Viandes/poissons/oeufs,Meat/fish/egg,Poissons,Fish,Poisson gras,Fatty fish,4.94615235171678,0.0361281026410676,21.6204713247916,98.8165758462347,37.1173692641088,2.99887826825553,135.438686739702,1.74588452012718,169,708,64.8,0,0,21.8,0,9.11,2.45,0.0215,0.622,1.81,0.3072,0.109,1.66,1.05,1440,34.4,223,477,8.34,0.304,0.0536,0.294,12.2,40,8.16666666666667,2.97,2.03,0,0.16,0.17,8.8,0.87,0.28,2,4.53,2.95873,100,0,21.8,20.71,251.367346938776,983.224489795918,1034.38775510204,1824.08163265306,2059.87755102041,665.122448979592,240.244897959184,876.448979591837,756.326530612245,1156.73469387755,660.673469387755,238.798979591837,934.063265306123,982.668367346939,1732.87755102041,1956.88367346939,631.866326530612,228.232653061224,832.626530612245,718.510204081633,1098.89795918367,627.639795918367
FEMMES 18-49ans,Women<50y,26038,saumon à la vapeur,"Salmon, steam cooked",4.96776186746081,28.57,41.3398708749149,Viandes/poissons/oeufs,Meat/fish/egg,Poissons,Fish,Poisson gras,Fatty fish,6.12997469686864,0.0446042853305624,26.438768845841,120.740685772996,44.9464493163551,3.66712955702182,180.051810453304,2.13182760000262,217,904,64.5,0,0,22.7,0,14,2.67,0.00372,0.36,1.01,1.82,0.214,0.504,0.712,51.2,22.5,270,390,11.2,0.4,0.0267,0.436,20.3,4,9.5,8.7,2.07,0,0.215,0.11,7,1.09,0.49,11.7,3.05,2.37929199910696,100,0,22.7,21.565,261.744897959184,1023.81632653061,1077.09183673469,1899.38775510204,2144.91836734694,692.581632653061,250.163265306122,912.632653061224,787.551020408163,1204.48979591837,687.948979591837,248.657653061224,972.625510204082,1023.23724489796,1804.41836734694,2037.67244897959,657.952551020408,237.655102040816,867.001020408163,748.173469387755,1144.26530612245,653.551530612245
FEMMES 18-49ans,Women<50y,26041,thon cuit au four,"Tuna, cooked in oven",0.836515824479347,0,28.6349206349206,Viandes/poissons/oeufs,Meat/fish/egg,Poissons,Fish,Poisson gras,Fatty fish,5.38915187790121,0.142598189841828,0.444963109943498,34.3652350906553,0.571747150438629,0.0757909221554473,102.248804710497,0.000557224562135375,136,576,66.8,0,0,29.9,0,1.83,0.787,0.000088,0.153,0.633,0.05418,0.00882,0.106,0.39,56,49.7,273,462,22.2,1.63,0.047,0.431,348,150,8,1.83,0.32,0.666999995708466,0.052,0.062,16.4,0.125,0.469,40.6,2.57,1.10999788076843,100,0,29.9,28.405,335.129166666667,1309.37083333333,1376.64583333333,2428.12916666667,2743.325,884.541666666667,320.179166666667,1166.1,1009.125,1538.60416666667,879.558333333333,318.372708333333,1243.90229166667,1307.81354166667,2306.72270833333,2606.15875,840.314583333333,304.170208333333,1107.795,958.66875,1461.67395833333,835.580416666667
FEMMES 18-49ans,Women<50y,30155,merguez cuite,"Merguez, cooked",2.36621344375092,0,40.9350649350649,Viandes/poissons/oeufs,Meat/fish/egg,Viandes,Meat,Charcuterie,Delicatessen,43.5067905734496,0.593687258541386,2.13117011641968,125.58017967709,7.64242707470473,73.9013312132511,823.688048771229,-17.9924338294041,283,1180,52.4,0,0,19.8,0.215,22.6,11.2,0.0359,0.715,5.75,0.6701,0.17,0.0433,0.0216,925,22.6,128,549,35.9,2.01,0.0655,3.23,5,25,116.333333333333,0.25,1.7,0.5,0.059,0.2,4.7,0.26,0.24,10,1.45,0.709314886363636,0,0.61,19.8,18.81,157.796954314721,780.944162436548,720.63959390863,1323.68527918782,1501.58375634518,480.426395939086,199.005076142132,660.335025380711,568.873096446701,793.005076142132,568.873096446701,149.907106598985,741.896954314721,684.607614213198,1257.50101522843,1426.50456852792,456.405076142132,189.054822335025,627.318274111675,540.429441624366,753.354822335026,540.429441624366
FEMMES 18-49ans,Women<50y,30742,saucisse de strasbourg ou knack d'a,Strasbourg sausage,1.78186188707928,0,31.4285714285714,Viandes/poissons/oeufs,Meat/fish/egg,Viandes,Meat,Charcuterie,Delicatessen,13.4213716293156,0.177178769522768,0.972449743524235,39.1726744351992,3.43987889816763,17.0950681367652,275.674053221966,-1.73457908078345,288.517978978425,1196.32491241011,56.9747003503596,0,0,12.5252996496404,1.04427438687074,26.0391480730223,9.30902821316614,0.0266553936935276,0.355933431679882,5.80258344089987,2.88468189378573,0.203794947446063,0.0011617573298912,0.00239339479992624,833.241010510787,13.3909459708648,170.470035035958,195.415452701457,26.1005347593583,1.06875493269408,0.063756057532731,1.14,5.4978959985248,7,0.442743868707358,0.260482021021575,0.371777613866863,9.32410105107874,0.245288954453255,0.197470035035958,2.4536750875899,0.47470035035958,0.0793009404388715,4.38326387608335,0.609567213719344,0.599067793406569,0,0.450726903927715,12.5331143728196,11.9064586541786,99.8831957630798,494.326389222376,456.154467274702,837.87368675144,950.480856497077,304.102978183135,125.967342427324,417.982545327028,360.088463706389,501.96077361191,360.088463706389,94.8890359749258,469.610069761257,433.346743910967,795.980002413868,902.956813672223,288.897829273978,119.668975305957,397.083418060677,342.08404052107,476.862734931315,342.08404052107
FEMMES 18-49ans,Women<50y,31000,barre chocolatée biscuitée type kit,Chocolate bar biscuit,0.716943734066531,0,19.2857142857143,Produits sucrés,Sugary food,Biscuits et sucreries,Biscuits and candies,Biscuit et barre céréale,Biscuit and cereal bars,11.0270197817213,0.0624107076563194,1.42243048572626,34.821369089936,6.11204620210637,6.77621814561361,162.28906734434,4.6249194696405,500.225115791313,2092.90046316525,3.41851787118762,0,2.6912601590492,6.69381455911911,61.0832124442891,24.892737918378,13.9465612164642,0.144263130297999,0.383263130297999,6.2022127064581,1.14749107751464,0.0556938914620292,0,0,231.824434151883,45.4312680241195,199.938914620292,193.472865507297,115.175478458446,2.09923534038277,0.273343004456873,1.47797518133357,4.88244338716065,10.8831774884209,79.4752250284016,0.0408130734947129,2.72817181790197,0.61765271344927,0.101343441405226,0.238973083981473,0.88100812723936,0.460408371930438,0.0797137988289784,4.86391680503364,0.454006816394302,0.726783934013006,0,9.69182469632089,2.2582682500354,5.93017437790167,76.9513731852358,218.978953375514,264.005854426602,465.38105446209,300.2242386837,109.372146045415,78.9275104309559,280.483741405315,228.82118087094,325.811338261591,133.956366082359,67.9228705772783,193.248302798607,236.381710558112,415.824559918253,267.578198229747,99.4321180833828,70.0701909033521,248.334218150618,203.096433324126,287.455795242034,120.011231980721
